"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "threshold" "external_gene_name"
"18157" "ENSDARG00000053005" 87.9556927947279 -0.294019705406428 0.306079115388833 0.294994107513707 0.413066319302687 FALSE "cd22"
"18159" "ENSDARG00000092109" 3.97968084473731 -0.294206906760508 0.754422441981192 0.336936708379688 0.458559088594773 FALSE "BX511093.1"
"18160" "ENSDARG00000035553" 11.89581352101 -0.294207050115591 0.604023769024196 0.449533380265208 0.571684927370653 FALSE "cx27.5"
"18162" "ENSDARG00000062146" 821.781110992941 -0.294362981681295 0.178587153766704 0.0891097577710479 0.154806056638319 FALSE "larp4b"
"18163" "ENSDARG00000091967" 367.767356758701 -0.294374676703177 0.194477513872629 0.116364753472118 0.194306057570221 FALSE "ttf1"
"18164" "ENSDARG00000042936" 2.71929821346509 -0.294435137096734 0.765386519105151 0.315089602386499 0.435127518701589 FALSE "fam228a"
"18167" "ENSDARG00000092071" 2.71929821346509 -0.294435137096734 0.765386519105151 0.315089602386499 0.435127518701589 FALSE "si:ch211-117n7.6"
"18168" "ENSDARG00000076052" 129.771799419314 -0.294463779236819 0.276529894184566 0.250856463750198 0.363253643255766 FALSE "sez6l2"
"18169" "ENSDARG00000008727" 230.135874686267 -0.294496379477596 0.220910377919626 0.162116926097506 0.25549357598346 FALSE "ranbp3a"
"18170" "ENSDARG00000058444" 142.893269061757 -0.29456660789691 0.257210035667847 0.221702581372778 0.329002164395726 FALSE "snx6"
"18172" "ENSDARG00000044915" 514.715224804967 -0.294681504020284 0.183147241646235 0.0968640410908709 0.166171777398195 FALSE "sfmbt1"
"18173" "ENSDARG00000053979" 2875.8201202923 -0.294682367407943 0.14922502153553 0.0438564228387007 0.0840907818181719 FALSE "chmp2a"
"18175" "ENSDARG00000079780" 6545.65806015525 -0.294813735017156 0.137908663407194 0.029348444210686 0.0592985015540829 FALSE "hnrnpul1l"
"18176" "ENSDARG00000009783" 1520.03771256934 -0.294821486270334 0.186549799095661 0.101852349597716 0.173390433674648 FALSE "slc49a4"
"18177" "ENSDARG00000095522" 4.73950958759913 -0.294829754122954 0.715423369773134 0.390421304639258 0.513827458997079 FALSE "si:dkey-71b5.3"
"18179" "ENSDARG00000091607" 3.06633045602694 -0.295085776487507 0.774278856863716 0.29302954912674 0.411042766379505 FALSE "arhgef28b"
"18180" "ENSDARG00000059340" 114.664098885947 -0.295206569461582 0.281513206501574 0.256832202791496 0.370278473155668 FALSE "dlgap2a"
"18181" "ENSDARG00000045880" 370.456194505244 -0.295247288947704 0.209564108883315 0.141527390398141 0.228778109715029 FALSE "gas2l3"
"18182" "ENSDARG00000014651" 262.851373381486 -0.295331352328668 0.217041904065135 0.152771837535853 0.243515284543654 FALSE "svilb"
"18184" "ENSDARG00000070951" 520.742001170517 -0.295506518532709 0.178863991485099 0.0882984181870148 0.153656778620618 FALSE "hmga1b"
"18185" "ENSDARG00000019459" 1106.58092864804 -0.295708307552334 0.182620949217981 0.095962642667605 0.164829600866025 FALSE "elf2a"
"18187" "ENSDARG00000071585" 6.11030627319062 -0.296203302207395 0.691214448291877 0.412118532480905 0.535443582618236 FALSE "stard15"
"18189" "ENSDARG00000059202" 316.953225684641 -0.296417842561175 0.203995749700348 0.130378516299601 0.213686831525537 FALSE "tspan2b"
"18191" "ENSDARG00000095806" 7.96375291813151 -0.296576477737643 0.676957792162578 0.419582060256196 0.542766069913403 FALSE "si:ch73-362i18.1"
"18192" "ENSDARG00000093743" 712.173982424109 -0.296583321053967 0.178458020034436 0.0865460162066868 0.151072352106674 FALSE "CU207257.1"
"18193" "ENSDARG00000006978" 428.223333908418 -0.296679940514946 0.187523179952113 0.101668048451787 0.173147631923332 FALSE "zak"
"18196" "ENSDARG00000070452" 670.845354466219 -0.296825667634474 0.189123106180677 0.104274393344962 0.176966168656581 FALSE "saraf"
"18198" "ENSDARG00000040606" 12256.719223968 -0.296864849982798 0.138638680127941 0.0290834085679353 0.0588359628300419 FALSE "tfap2c"
"18199" "ENSDARG00000008906" 914.367043695999 -0.296931905683708 0.16464850434009 0.0638648940771109 0.116380417873133 FALSE "si:ch211-241e1.5"
"18200" "ENSDARG00000090071" 234.195418531655 -0.297017747586385 0.244831783024812 0.198159345368892 0.300877175648653 FALSE "rxfp1"
"18201" "ENSDARG00000057322" 661.680189530945 -0.297090610669606 0.181787625035481 0.0915535071793789 0.158484843021704 FALSE "tmem47"
"18203" "ENSDARG00000095595" 59.8547665046047 -0.297275188120374 0.371397638096995 0.357282219403154 0.480044903017811 FALSE "BX322575.1"
"18204" "ENSDARG00000006601" 462.795487539737 -0.297275845334191 0.188905836016316 0.103402753187769 0.175723773164906 FALSE "kaznb"
"18207" "ENSDARG00000075828" 3.71036128187116 -0.297594818229062 0.737350056653689 0.361188531462799 0.484259790682794 FALSE "taar14j"
"18209" "ENSDARG00000022660" 27.4975896383876 -0.297843854179384 0.477719891633501 0.425213583839712 0.548488293200843 FALSE "armc2"
"18210" "ENSDARG00000042477" 578.669264404994 -0.297958677779247 0.18065730662291 0.0886819442612473 0.15421760596495 FALSE "nr2c2"
"18212" "ENSDARG00000052188" 12.1698337967252 -0.298024562450242 0.587002535830934 0.446709942602704 0.568851737023775 FALSE "znf541"
"18213" "ENSDARG00000010296" 59.5612879376105 -0.298024976368047 0.35287799918944 0.338370749940908 0.460058645187439 FALSE "kcnh6b"
"18214" "ENSDARG00000037373" 1600.53418468555 -0.298112933133275 0.155058314756017 0.0513417424247344 0.0963422926787173 FALSE "ephb2a"
"18215" "ENSDARG00000092228" 690.302321072929 -0.298246043814569 0.17074303042142 0.072943784651178 0.130410792892053 FALSE "si:dkey-27p18.3"
"18216" "ENSDARG00000090544" 382.969714192659 -0.298316033991568 0.256762081581538 0.215140727925147 0.321243880605036 FALSE "CABZ01085658.1"
"18217" "ENSDARG00000092166" 2403.11356756479 -0.298406160108196 0.149063220164088 0.0408142885615748 0.0790126057377464 FALSE "si:dkey-147f3.8"
"18218" "ENSDARG00000083266" 124.648239083566 -0.298452956345011 0.278283956090966 0.24718860353613 0.359069741025866 FALSE "CU929070.4"
"18219" "ENSDARG00000069270" 45.9443730158239 -0.298848722219974 0.38874209876882 0.369589052051686 0.492898111261342 FALSE "si:dkey-182i3.11"
"18220" "ENSDARG00000086888" 8.46244296013174 -0.298923472016184 0.639264173925076 0.435752128861223 0.55831182463197 FALSE "LO016980.1"
"18221" "ENSDARG00000005786" 85.5483120317805 -0.299069960499518 0.309196795969007 0.287429412526859 0.404806897119721 FALSE "ppm1f"
"18222" "ENSDARG00000061479" 242.145684218411 -0.299101855854919 0.220899553489822 0.155767172283798 0.247449576756201 FALSE "thsd7aa"
"18224" "ENSDARG00000076358" 292.491502639724 -0.299432963880668 0.221156342123726 0.155489031658578 0.24709275975946 FALSE "zmp:0000001161"
"18225" "ENSDARG00000079698" 42.9132046758205 -0.29943825895251 0.401939624690154 0.379025782951151 0.502074566473673 FALSE "asb13a.1"
"18228" "ENSDARG00000054096" 378.463851193328 -0.299569258487598 0.192725346845768 0.107083699845202 0.180995348652352 FALSE "rbm41"
"18229" "ENSDARG00000039439" 5.63031727492673 -0.299579441701172 0.698456171244278 0.402486632078253 0.525684817913391 FALSE "il22ra2"
"18231" "ENSDARG00000091936" 9.53939957023806 -0.299848744179608 0.648049187457803 0.43201531460741 0.554910178021678 FALSE "GBGT1"
"18233" "ENSDARG00000039052" 11.804100510427 -0.300112608635555 0.596608528795253 0.44269369672014 0.565010244599683 FALSE "klhl40a"
"18235" "ENSDARG00000052535" 3.25291498499003 -0.300224363452949 0.752616543249979 0.335468294734771 0.457077201853057 FALSE "ubxn10"
"18236" "ENSDARG00000093408" 4.17480774419591 -0.300228411108901 0.727660668187341 0.372183146110451 0.495498778976214 FALSE "pimr49"
"18238" "ENSDARG00000005392" 5.86309380552287 -0.300248608370905 0.708553877454103 0.392545003029562 0.51600944228333 FALSE "slc5a5"
"18239" "ENSDARG00000093561" 170.158455835205 -0.300268275782732 0.271621029081129 0.234364591558216 0.344062812518851 FALSE "BX571854.1"
"18241" "ENSDARG00000075165" 298.675494331826 -0.300384861924538 0.20981417475512 0.135083370333334 0.220082594595432 FALSE "zc3h6"
"18242" "ENSDARG00000095949" 276.426732833024 -0.300498609536954 0.225529797291251 0.161461865687943 0.254597739479588 FALSE "si:dkey-22i16.9"
"18243" "ENSDARG00000044501" 200.435130582743 -0.300549437591999 0.23673106215615 0.17991062415125 0.278223593362209 FALSE "viml"
"18244" "ENSDARG00000089517" 158.445321004047 -0.300556518361813 0.254029301051769 0.207321246809159 0.311837546045034 FALSE "zgc:92594"
"18245" "ENSDARG00000001781" 1277.78342546937 -0.300633637275291 0.164734501898099 0.0608577830939098 0.111709060796078 FALSE "tspan11"
"18247" "ENSDARG00000032157" 2754.66456255287 -0.300860138221342 0.147778851232767 0.0370521998396158 0.072715565716562 FALSE "grk6"
"18249" "ENSDARG00000032618" 820.999183916412 -0.30107862099158 0.164219670289217 0.0598516521571771 0.110059169419555 FALSE "mgst1.1"
"18250" "ENSDARG00000084373" 21.4085192480266 -0.301422534165953 0.510126598510055 0.431307550069991 0.554283835109899 FALSE "CR391908.1"
"18251" "ENSDARG00000056615" 1025.0533508342 -0.301508226176452 0.165732419876764 0.0616664243581226 0.112968778057208 FALSE "cybb"
"18253" "ENSDARG00000026895" 287.054205153837 -0.301659259994138 0.242137110342815 0.187054680514748 0.287394102524934 FALSE "tor1l3"
"18255" "ENSDARG00000053404" 5095.37798335719 -0.301884417511798 0.18657849891213 0.0940316095949598 0.16193455766658 FALSE "PPP2CA"
"18256" "ENSDARG00000079586" 209.353028935101 -0.301976092416302 0.254822509228767 0.206665675440472 0.311020387561114 FALSE "gabrb2a"
"18258" "ENSDARG00000008140" 394.781115741178 -0.302176473200399 0.190681317894439 0.100669011476147 0.171689015446727 FALSE "kcnab1a"
"18260" "ENSDARG00000063032" 1314.68703462327 -0.302263806354647 0.16776056524265 0.0640389231896819 0.11665149987403 FALSE "dok6"
"18262" "ENSDARG00000045956" 129.599289318931 -0.302343648409703 0.269589639308581 0.228394364997531 0.337018578973715 FALSE "kcnk10b"
"18263" "ENSDARG00000051993" 4.19035028013505 -0.302425822138026 0.726303993526346 0.371508319151505 0.494909620294321 FALSE "si:dkey-9i23.4"
"18264" "ENSDARG00000070995" 273.035576577912 -0.302430210637608 0.215196362630874 0.141573990691815 0.228840082882475 FALSE "inpp4ab"
"18265" "ENSDARG00000093287" 8.94243195839563 -0.302645375061553 0.632501085106032 0.433095442276558 0.555988155955218 FALSE "BX510924.1"
"18267" "ENSDARG00000059360" 5267.669009923 -0.302683560159652 0.13777404712225 0.0254257859972927 0.0523504307736407 FALSE "srsf3b"
"18268" "ENSDARG00000010773" 2722.67850764996 -0.302804491193639 0.169908965119523 0.0666827260937259 0.120800017307733 FALSE "pnpla6"
"18269" "ENSDARG00000060741" 118.924490687651 -0.302809853727355 0.281464183296917 0.244657624301135 0.35629014250321 FALSE "syt17"
"18271" "ENSDARG00000061641" 5.1728709780456 -0.302830970244579 0.709821382952731 0.388806522274822 0.512213386959939 FALSE "ankrd34bb"
"18272" "ENSDARG00000082287" 5.1728709780456 -0.302830970244579 0.709821382952731 0.388806522274822 0.512213386959939 FALSE "dre-let-7a-3"
"18273" "ENSDARG00000092075" 5.1728709780456 -0.302830970244579 0.709821382952731 0.388806522274822 0.512213386959939 FALSE "pimr49"
"18274" "ENSDARG00000076160" 28.173886232671 -0.302856360408776 0.466579809710454 0.413172339906041 0.536378453169796 FALSE "si:dkey-285e18.2"
"18275" "ENSDARG00000016345" 3055.02046976417 -0.302888134544507 0.144626932382894 0.0324391704301844 0.0648104813824436 FALSE "ncoa5"
"18279" "ENSDARG00000021509" 2049.47571997907 -0.303237267151016 0.188856785617128 0.096663258884189 0.165847877179916 FALSE "tab2"
"18280" "ENSDARG00000092766" 143.97834459334 -0.303242207467883 0.260166985777027 0.21240035057529 0.318009217248706 FALSE "si:dkeyp-68b7.7"
"18281" "ENSDARG00000062314" 3.77098922057582 -0.303271854614441 0.742027677075525 0.349783180252246 0.472145072539912 FALSE "rasl10a"
"18282" "ENSDARG00000074761" 136.034211255293 -0.303459017876606 0.262390381342453 0.215871133350799 0.322022016503317 FALSE "bicdl1"
"18283" "ENSDARG00000045401" 3257.65339504524 -0.303464222480945 0.140746600826062 0.0278111103709208 0.0566218997312108 FALSE "mllt10"
"18284" "ENSDARG00000092089" 13.6548861942824 -0.303477951528177 0.583251898089578 0.439301776218917 0.561820256542242 FALSE "BX927234.1"
"18287" "ENSDARG00000015064" 18.6991916452829 -0.303617743825325 0.537620183643372 0.434613374781212 0.557262626545805 FALSE "esrrd"
"18288" "ENSDARG00000013575" 928.999319318854 -0.303631977889151 0.199108560491175 0.112860867943011 0.189253948018258 FALSE "rfx2"
"18289" "ENSDARG00000016695" 228.618118673148 -0.303653822241531 0.256966982238351 0.20750840161778 0.312034323231862 FALSE "p2rx1"
"18292" "ENSDARG00000013500" 1242.25011292652 -0.303939337623396 0.15500998568963 0.0447126337564625 0.0855558539199218 FALSE "abca2"
"18293" "ENSDARG00000068104" 452.493620120502 -0.30403451287724 0.190088171705055 0.0975665788006282 0.167200936334674 FALSE "CABZ01040999.1"
"18295" "ENSDARG00000019392" 190.843169970978 -0.304185507989507 0.236118041701861 0.173705667236964 0.270242423493917 FALSE "stat5a"
"18296" "ENSDARG00000071271" 627.291545934714 -0.304224253241375 0.177855834823683 0.0780106686079866 0.13826463738628 FALSE "si:zfos-452g4.1"
"18297" "ENSDARG00000060549" 1415.75422745442 -0.30428409825353 0.176688383429959 0.0755887628396884 0.134566265867775 FALSE "ecel1"
"18298" "ENSDARG00000043309" 28.3106846460195 -0.304362490883153 0.477007810491749 0.415379793453003 0.538310599816012 FALSE "obscna"
"18299" "ENSDARG00000062396" 610.162018879165 -0.304682680998092 0.181603089421079 0.0831631433349499 0.14601391955297 FALSE "anks1aa"
"18301" "ENSDARG00000094142" 1142.71650607144 -0.304836391979883 0.187951552355884 0.0945046534720345 0.162607652805799 FALSE "CR391990.1"
"18302" "ENSDARG00000015891" 702.711397547484 -0.304924480802174 0.174713482980038 0.0724545958075827 0.129644999036283 FALSE "ptprea"
"18303" "ENSDARG00000008982" 12.7570783415112 -0.305081277081393 0.581094300416182 0.436791756351093 0.559359223028307 FALSE "casq2"
"18306" "ENSDARG00000091393" 254.552818416976 -0.305371826003591 0.242963520749223 0.182957949732896 0.282101337958694 FALSE "si:ch211-161m3.6"
"18308" "ENSDARG00000089326" 21.1629230831042 -0.305395734546059 0.504137996321437 0.424329959270282 0.547629042538046 FALSE "arhgap20"
"18309" "ENSDARG00000017446" 133.858500424074 -0.305448108507837 0.264534910205212 0.216063801319127 0.322222652656464 FALSE "camk1db"
"18311" "ENSDARG00000074321" 427.432667637343 -0.305783061908764 0.186820656013165 0.0904500441725003 0.15681971038784 FALSE "tead3a"
"18312" "ENSDARG00000078034" 36.5851026797963 -0.305863617544936 0.456113074162571 0.40374276440207 0.52685339673235 FALSE "zgc:112001"
"18313" "ENSDARG00000080708" 6.7592853555488 -0.305991631318216 0.712474265600658 0.381756658029046 0.504967484475405 FALSE "dre-mir-375-2"
"18316" "ENSDARG00000078582" 514.79898894441 -0.306259688308459 0.184037953248476 0.0857944071514326 0.149930449547178 FALSE "myo16"
"18317" "ENSDARG00000071240" 508.379523289127 -0.306297591887445 0.17988478589041 0.0782578233985341 0.138622853330084 FALSE "BX571958.1"
"18318" "ENSDARG00000027887" 1131.38165757105 -0.306381767045637 0.160341997073661 0.0501057655971571 0.0943233460031579 FALSE "zfyve21"
"18323" "ENSDARG00000093486" 62.2138292592961 -0.3068680380687 0.346444040501373 0.317663704986143 0.437771501492746 FALSE "BX664716.2"
"18327" "ENSDARG00000043279" 35.3740827151204 -0.307174583714151 0.426341599859831 0.384056070193261 0.507354811415756 FALSE "aqp12"
"18329" "ENSDARG00000078775" 891.319088739994 -0.307267898727152 0.180956601406255 0.0796302426309589 0.140749368617594 FALSE "RASA2"
"18333" "ENSDARG00000037487" 32.5532344591898 -0.30782557654638 0.441461602032441 0.392256998470906 0.515777729142075 FALSE "march1"
"18334" "ENSDARG00000060025" 219.099991457238 -0.307856165677923 0.229168599664613 0.157358968004307 0.249420358064284 FALSE "nsmfa"
"18339" "ENSDARG00000075800" 5.35629699921149 -0.308148259920362 0.713661186724439 0.378348929765561 0.501339017170904 FALSE "calml4a"
"18340" "ENSDARG00000052244" 3022.26395629774 -0.308178277950027 0.176483750314779 0.0717557653410086 0.128568989044502 FALSE "zgc:158564"
"18342" "ENSDARG00000055618" 12.7363873293725 -0.308268149152022 0.659217648769979 0.416360962677712 0.539430703680634 FALSE "acta1b"
"18343" "ENSDARG00000077018" 167.196792757623 -0.308441653810449 0.307565452776964 0.271212945123896 0.386627461068329 FALSE "socs7"
"18345" "ENSDARG00000045758" 11.4426323307936 -0.308806650485331 0.603820062103059 0.430517876881026 0.553582307163482 FALSE "cracr2ab"
"18346" "ENSDARG00000015240" 61.1278825153438 -0.308807359945713 0.37219341207734 0.339791380741458 0.46155967986249 FALSE "cdkl5"
"18347" "ENSDARG00000035438" 5.7671156882752 -0.308944463572335 0.705961576883208 0.385386042885561 0.508626571514408 FALSE "myhc4"
"18348" "ENSDARG00000093750" 80.5047638283227 -0.308952752960262 0.336463474346156 0.303589715914425 0.422675095893203 FALSE "cd180"
"18349" "ENSDARG00000067794" 385.584054221247 -0.309077362902099 0.22586882740884 0.150306447129467 0.240166012815556 FALSE "cabz01076234.2"
"18350" "ENSDARG00000095017" 64.3199463322964 -0.309099097492882 0.357105487869269 0.324633642137101 0.445227212467712 FALSE "BX927275.2"
"18352" "ENSDARG00000092624" 79.4814228343113 -0.309284999662246 0.323875353195874 0.289165973728647 0.406838868960802 FALSE "sptbn4b"
"18353" "ENSDARG00000076262" 13.3583232171844 -0.309391841962504 0.588862766508016 0.430420312364007 0.553503175389819 FALSE "pou3f2b"
"18354" "ENSDARG00000040985" 1513.07629623484 -0.309521836985012 0.169615878869755 0.0606126849056534 0.111325565903971 FALSE "itgbl1"
"18355" "ENSDARG00000076546" 5.24904145268941 -0.30958922004757 0.712819413031066 0.378665858975353 0.501693771635511 FALSE "trhra"
"18356" "ENSDARG00000058470" 1441.93056636756 -0.309709322184333 0.159663710248088 0.0449282645976065 0.0859094011864398 FALSE "mapk13"
"18358" "ENSDARG00000069249" 1042.98491854746 -0.310218976470805 0.170575680805376 0.0611971782014089 0.112220487595632 FALSE "aftpha"
"18360" "ENSDARG00000095954" 4.80013752630379 -0.310531490635666 0.719514335530832 0.370522978719711 0.493834509484617 FALSE "BX571828.2"
"18363" "ENSDARG00000080201" 9.46050619398143 -0.31070590605964 0.626187721456327 0.424204221022088 0.547517792518233 FALSE "CR854851.1"
"18366" "ENSDARG00000011564" 10107.4391092593 -0.310826048830856 0.142816917933201 0.0262430376849391 0.0538091068077998 FALSE "sfpq"
